p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
SLGC,digitaldc,Pune,Maharashtra,FJ,12.48886772,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,492284007,01-2025,412216,West,1,FJ02,REFRIGERATOR,LG FF GL-S322SPZY,LG FF 288L 2S GL-S322SPZY SHNY STL,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,10.76626527,BELOW 300L FF REFRIG,12.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,492284007,01-2025,441122,West,1,FJ02,REFRIGERATOR,LG FF GL-S322SPZY,LG FF 288L 2S GL-S322SPZY SHNY STL,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,1.399139741,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,122506,North,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,3.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,8.100917521,BELOW 300L FF REFRIG,6.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,530046,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FJ,1.144750697,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,140401,North,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,55.8384672,BELOW 300L FF REFRIG,38.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,501401,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,51.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,1.103548467,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,453771,West,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.972670898,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,834010,North 2,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FJ,1.103548467,BELOW 300L FF REFRIG,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,493111,West,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,12.48870781,BELOW 300L FF REFRIG,8.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,641402,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,11.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.381583566,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,180010,North 1,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,29.38109938,BELOW 300L FF REFRIG,61.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,562123,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,40.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,21.61507121,BELOW 300L FF REFRIG,18.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,602105,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,33.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.972670898,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,834010,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,1.0
R394,digitaldc,Patna,Bihar,FJ,2.066925658,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,800007,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,2.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,2.48298405,BELOW 300L FF REFRIG,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,382240,West,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,1.0
SLJQ,digitaldc,Cuttack,Orissa,FJ,1.949041809,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,754025,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,0.432024599,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,441122,West,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FJ,5.197444825,BELOW 300L FF REFRIG,4.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,781031,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,3.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.972670898,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,248001,North,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,25.46002649,BELOW 300L FF REFRIG,19.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,521107,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,26.0
V014,digitaldc,Pune,Maharashtra,FJ,0.864049198,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,413802,West,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,11.30042284,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,580011,South 1,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,5.847125428,BELOW 300L FF REFRIG,8.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,754002,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,10.0
SD78,digitaldc,Ernakulam,Kerala,FJ,1.921339663,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,683561,South,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,17.25882761,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,7.796167238,BELOW 300L FF REFRIG,10.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,711310,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,15.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,3.898083619,BELOW 300L FF REFRIG,5.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,735135,East,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,0.381583566,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,302022,North,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,5.95760925,BELOW 300L FF REFRIG,13.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494404654,01-2025,226401,North 1,1,FJ02,REFRIGERATOR,LG GL-S292SBWY,LG FF 240L 2S GL-S292SBWY BlueWater Lily,non kvi,NA,3.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,2.0,BELOW 300L FF REFRIG,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,oop,491959390,01-2025,122506,North,1,FJ02,REFRIGERATOR,LG FF GL-T292RESX,LG FF 260L 3S GL-T292RESX EBONY SHEEN,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,2.924862151,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,453771,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,4.0
S597,digitaldc,Guwahati,Assam,FJ,5.050726136,BELOW 300L FF REFRIG,7.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,781031,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,7.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.719551237,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,834010,North 2,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,31.86095031,BELOW 300L FF REFRIG,72.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,562123,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,87.0
SE40,digitaldc,Hyderabad,Telangana,FJ,52.02861115,BELOW 300L FF REFRIG,38.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,501401,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,40.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,2.158653711,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,248001,North,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,1.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,5.576522086,BELOW 300L FF REFRIG,10.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,226401,North 1,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,16.0
V014,digitaldc,Pune,Maharashtra,FJ,11.38893282,BELOW 300L FF REFRIG,24.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,413802,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,22.0
S573,digitaldc,Raipur,Chattisgarh,FJ,2.924862151,BELOW 300L FF REFRIG,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,493111,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,6.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,8.59178257,BELOW 300L FF REFRIG,13.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,382240,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,13.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,17.84266142,BELOW 300L FF REFRIG,21.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,421302,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,24.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,2.932679692,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,735135,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,2.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.0,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,180010,North 1,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FJ,5.441665658,BELOW 300L FF REFRIG,7.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,302022,North,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,9.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,15.52475202,BELOW 300L FF REFRIG,21.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,122506,North,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,11.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,23.10360891,BELOW 300L FF REFRIG,21.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,602105,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,59.0
R394,digitaldc,Patna,Bihar,FJ,1.978765901,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,800007,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,2.0
SD78,digitaldc,Ernakulam,Kerala,FJ,5.531850021,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,683561,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FJ,8.798039076,BELOW 300L FF REFRIG,12.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,711310,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,20.0
SLJQ,digitaldc,Cuttack,Orissa,FJ,3.258532991,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,754025,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,2.657417658,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,441122,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,7.0
R201,digitaldc,Cuttack,Orissa,FJ,2.606826393,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,754002,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,9.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,22.11834567,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,0.64019596,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,180010,North,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,4.796964149,BELOW 300L FF REFRIG,4.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,530046,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,3.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,14.39089245,BELOW 300L FF REFRIG,4.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,521107,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,18.0
SLGC,digitaldc,Pune,Maharashtra,FJ,7.782437428,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,412216,West,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,16.85207289,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,580011,South 1,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,13.99232652,BELOW 300L FF REFRIG,9.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,641402,South,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,20.0
R278,digitaldc,Ranchi,Jharkhand,FJ,1.079326855,BELOW 300L FF REFRIG,3.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,834010,East,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,5.0
S0CV,digitaldc,Rajpura,Punjab,FJ,3.200979799,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493692091,01-2025,140401,North,1,FJ02,REFRIGERATOR,LG GL-S312SPZY,LG FF 272L 2S GL-S312SPZY SHINYSTEL,non kvi,NA,3.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,494426373,01-2025,641402,South,1,FJ02,REFRIGERATOR,LG FF 246L 3S GL-S262SSAX Emerald Lotus,LG FF 246L 3S GL-S262SSAX Emerald Lotus,non kvi,NA,0.0
SLJQ,digitaldc,Cuttack,Orissa,FJ,1.162215788,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,754025,East,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,5.151183834,BELOW 300L FF REFRIG,7.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,382240,West,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,6.0
R201,digitaldc,Cuttack,Orissa,FJ,1.917656051,BELOW 300L FF REFRIG,2.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,754002,East,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,3.0
SE40,digitaldc,Hyderabad,Telangana,FJ,27.47808226,BELOW 300L FF REFRIG,22.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,501401,South,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,33.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FJ,0.0,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,180010,North 1,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.718471836,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,834010,North 2,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,10.9829392,BELOW 300L FF REFRIG,10.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,711310,East,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,15.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,3.279903665,BELOW 300L FF REFRIG,1.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,641402,South,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,1.42101623,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,453771,West,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,9.962117532,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,562114,South 1,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FJ,2.68263974,BELOW 300L FF REFRIG,7.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,413802,West,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,5.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,1.650855225,BELOW 300L FF REFRIG,0.0,LG,LARGE APPLIANCES,CDIT,FJ0201002,FJ0201,902,Electronics,NA,20250101,active,493627121,01-2025,441122,West,1,FJ02,REFRIGERATOR,LG 263L GL-T262TESX,LG FF 246L 3S GL-T262TESX EBNY SHEN,non kvi,NA,1.0
