row_num,word,rightword,,w_count,r_count,old_r_count,soundex,dropThese?,RtoR,Remarks,mapping_type
360,chunni,dupattas,#N/A,2,5530,,,,FALSE,,R1 2 R2
361,chunri,dupattas,#N/A,4,5530,108097,C560,,FALSE,,W2R
362,churdidar,churidar,#N/A,,5771,11378,C633,,FALSE,,W2R
363,churi,bangles,churi,,13470,,,,FALSE,,W2R
364,churi,bangles,#N/A,,13470,,,1,FALSE,,W2R
365,churidar,churidars,#N/A,5771,17160,,,,FALSE,plural,R1 2 R2
366,churidars,churidars,churidars,17160,17160,,,,TRUE,,R2R
367,churidars,churidars,#N/A,17160,17160,,,1,TRUE,,R2R
368,cigerate,cigarette,#N/A,,65,11672,C263,,FALSE,,W2R
369,ciggarate,cigarette,#N/A,,65,17054,C263,,FALSE,,W2R
370,ciggrate,cigarette,#N/A,,65,11687,C263,,FALSE,,W2R
371,cigrate,cigarette,#N/A,,65,36431,C263,,FALSE,,W2R
372,cigret,cigarette,#N/A,,65,12724,C263,,FALSE,,W2R
373,circlet,rings,circlet,6,20811,,,1,FALSE,means some head ornament,R1 2 R2
374,circlet,tiara,tiara,6,63,,,,FALSE,,R1 2 R2
375,circlet,bracelets,circlet,6,17480,,,1,FALSE,wrong,R1 2 R2
376,circlet,bangles,#N/A,6,13470,,,1,FALSE,wrong,R1 2 R2
377,citizen,citizen,#N/A,5,5,14496,C325,,TRUE,,R2R
378,clamps,brooches & pins,#N/A,2,,,,,FALSE,,R1 2 R2
379,clasp,hair accessories,#N/A,5425,,,,1,FALSE,,R1 2 R2
380,clasps,brooches & pins,#N/A,9,,,,1,FALSE,,R1 2 R2
381,classic bangle,bangles,#N/A,,13470,,,1,FALSE,,R1 2 R2
382,classic belts,belts,#N/A,,57385,,,1,FALSE,,R1 2 R2
383,classic clutch,clutches,#N/A,,3666,,,1,FALSE,,R1 2 R2
384,classic rings,rings,#N/A,,20811,,,1,FALSE,,R1 2 R2
385,classy,evening,#N/A,1430,35581,,,,FALSE,,R1 2 R2
386,clearance,clearance,#N/A,2,2,99483,C465,,TRUE,,R2R
387,clinched,cinched,#N/A,16,16,27059,C452,,TRUE,,R2R
388,clip,hair accessories,#N/A,1466,,,,1,FALSE,,R1 2 R2
389,clipon,earrings,#N/A,,67238,,,1,FALSE,it is a style type in girls nose pins and mens earrings.,R1 2 R2
390,clipons,clipon,#N/A,,,,,,FALSE,plural,R1 2 R2
391,clips,hair accessories,clips,2111,,,,1,FALSE,,R1 2 R2
392,clips,brooches & pins,#N/A,2111,,,,1,FALSE,,R1 2 R2
393,cloth,dress materials,cloth,144580,,,,,FALSE,,R1 2 R2
394,cloth,dress material,#N/A,144580,,,,1,FALSE,,R1 2 R2
395,cloth material,dress materials,#N/A,,,,,,FALSE,,R1 2 R2
396,clubwear,evening,#N/A,,35581,,,,FALSE,,R1 2 R2
397,clutch,clutches & wristlets,#N/A,3415,,,,1,FALSE,,R1 2 R2
398,clutches,clutches & wristlets,#N/A,3666,,,,1,FALSE,,R1 2 R2
399,coat,coats,#N/A,1768,22609,,,,FALSE,plural,R1 2 R2
400,coats,coats,#N/A,22609,22609,,,,TRUE,,R2R
401,cocktail rings,rings,#N/A,,20811,,,1,FALSE,,R1 2 R2
402,coin bag,wallets,#N/A,,57347,,,,FALSE,,R1 2 R2
403,coin purse,wallets,#N/A,,57347,,,,FALSE,,R1 2 R2
404,coin-bag,wallets,#N/A,,57347,,,,FALSE,,R1 2 R2
405,coinpurse,wallets,#N/A,,57347,,,,FALSE,,R1 2 R2
406,collarless,collarless,#N/A,34,34,14582,C464,,TRUE,,R2R
407,combopack,combopack,#N/A,,,21588,C511,,TRUE,,R2R
408,combs,hair accessories,#N/A,201,,,,1,FALSE,"combs is a style type, but when searched is getting converted to comb which has no entity, need to debug",R1 2 R2
409,condom,condom,#N/A,,,42949,C535,,TRUE,,R2R
410,cone heel,heels,#N/A,,20517,,,1,FALSE,,R1 2 R2
411,corset,shapewear,#N/A,419,1778,,,1,FALSE,corset is a styletype,R1 2 R2
412,corsica,corsica,#N/A,21,21,12115,C622,,TRUE,,R2R
413,cortez,cortez,#N/A,2,2,15585,C632,,TRUE,,R2R
414,coton,cotton,#N/A,8,664803,,,,FALSE,,W2R
415,cotrise,cotrise,#N/A,,,19441,C362,,TRUE,,R2R
416,cotswool,cotswool,#N/A,,,16745,C324,,TRUE,,R2R
417,cotta,kota,#N/A,4,868,,,?,FALSE,,W2R
418,cottern,cotton,#N/A,,664803,13510,C365,,FALSE,,W2R
419,cottswool,cotts wool,#N/A,,,12470,C324,,FALSE,,R2R
420,coudroy,coudroy,#N/A,,,16273,C360,,TRUE,,R2R
421,coupen,coupons,#N/A,,1,35421,C150,,FALSE,,W2R
422,coupon,coupons,#N/A,,1,176683,C150,,TRUE,,R1 2 R2
423,coupons,coupons,#N/A,1,1,24889,C152,,TRUE,,R2R
424,courture,couture,#N/A,238,745,19677,C636,,FALSE,,W2R
425,cquen,sequin,#N/A,,1178,,,,FALSE,,W2R
426,cquin,sequin,#N/A,,1178,,,,FALSE,,W2R
427,crew,vests,#N/A,98754,4164,,,1,FALSE,,W2R
428,cricket jersey,indian jersey,#N/A,,,,,?,FALSE,"both don't exist as a phrase in catalogue, zsr with filters on individual tokens",W2R
429,crocsmen,crocs men,#N/A,,,12158,C625,,FALSE,,W2R
430,crown,hair accessories,#N/A,366,,,,,FALSE,,W2R
431,curtha,kurtas,#N/A,,70622,53599,C630,,FALSE,,W2R
432,curthas,kurtas,#N/A,,70622,20675,C632,,FALSE,,W2R
433,curthis,kurtis,#N/A,,56222,12100,C632,,FALSE,,W2R
434,cutch,kutch,#N/A,,389,,,1,FALSE,,W2R
435,cutch footwear,kutch footwear,#N/A,,,,,1,FALSE,,W2R
436,cutecucumber,cutecumber,#N/A,,1271,14619,C322,1,FALSE,,W2R
437,cutshoes,cut shoes,#N/A,,,40886,C322,,FALSE,,W2R
438,cwc tshirts,indian jersey,#N/A,,,,,,FALSE,,W2R
439,da bu,dabu,#N/A,,449,,,1,FALSE,"""dab u"" mapping will handle this",W2R
440,dab u,dabu,#N/A,,449,,,1,FALSE,,W2R
441,dabal,double,#N/A,,16397,29222,D140,,FALSE,,W2R
442,dabbu,dabu,#N/A,,449,,,1,FALSE,,W2R
443,daboo,dabu,#N/A,,449,,,1,FALSE,,W2R
444,dabu,jaipur,#N/A,449,2941,,,1,FALSE,"both go into open tokens, dabu has less categories than jaipur",W2R
445,daby,dabu,#N/A,,449,,,1,FALSE,,W2R
446,dag,bag,#N/A,,25401,683,D200,1,FALSE,,W2R
447,dangari,dungarees,#N/A,,3203,88304,D526,,FALSE,,W2R
448,dangler,earrings,#N/A,6211,67238,,,,FALSE,,W2R
449,dangler earring,earrings,#N/A,,67238,,,,FALSE,,R1 2 R2
450,danglers,earrings,#N/A,19379,67238,,,,FALSE,,R1 2 R2
451,dangrees,dungarees,#N/A,1,3203,,,,FALSE,,W2R
452,dangri,dungarees,#N/A,,3203,,,,FALSE,,W2R
453,dasara,dasara,#N/A,,,11921,D260,1,TRUE,,R2R
454,dashride,dashride,#N/A,,,11344,D263,,TRUE,,R2R
455,dastaane,gloves,#N/A,,2059,,,,FALSE,,W2R
456,dastane,gloves,#N/A,,2059,,,,FALSE,,W2R
457,decathlon,decathlon,#N/A,,,63400,D234,,TRUE,,R2R
458,decent,decent,#N/A,30,30,31449,D253,,TRUE,,R2R
459,deerupt,deerupt,#N/A,,,28450,D613,,TRUE,,R2R
460,demej,damage,#N/A,,238,13366,D520,,FALSE,,W2R
461,denim,jeans,#N/A,21354,48476,,,1,FALSE,,W2R
462,denims,jeans,#N/A,492,48476,,,1,FALSE,,W2R
463,dennis,dennis,#N/A,165,165,20666,D520,,TRUE,,R2R
464,designer,evening,#N/A,6795,35581,,,,FALSE,,W2R
465,designer sari,sarees,#N/A,,119194,,,,FALSE,"designer will go into open tokens, no harm in not keeping. might help boosting score later if retained",W2R
466,desingn,design,#N/A,,37378,15065,D252,,FALSE,,W2R
467,desingner,designer,#N/A,,6795,51446,D252,,FALSE,,W2R
468,desion,desion,#N/A,,,32523,D250,1,TRUE,,R2R
469,device,gadgets,device,146,320,,,,FALSE,,W2R
470,device,appliances,#N/A,146,59,,,1,FALSE,,W2R
471,dhaniyakhali,dhaniakhali,#N/A,,6,11447,D524,,FALSE,,W2R
472,dharmavaram,dharmavaram,#N/A,258,258,12755,D651,,TRUE,,R2R
473,dhokra,dhokra,#N/A,41,41,,,,TRUE,,R2R
474,dhoti salwar,salwars,#N/A,,14403,,,,FALSE,dhoti is styletype in mens and boys categories,W2R
475,dhuppata,dupattas,#N/A,,5530,74802,D130,,FALSE,,W2R
476,dhuppatas,dupattas,#N/A,,5530,42933,D132,,FALSE,,W2R
477,dijain,design,#N/A,,37378,25520,D250,,FALSE,,W2R
478,dikhaiye,dikhaiye,#N/A,,,24193,D200,,TRUE,,R2R
479,dinner dress,gowns,#N/A,,8206,,,,FALSE,,W2R
480,dinner gown,gowns,#N/A,,8206,,,,FALSE,,W2R
481,dinnergown,gowns,#N/A,,8206,,,1,FALSE,,W2R
482,disain,design,#N/A,,37378,14492,D250,,FALSE,,W2R
483,disnep,disney,#N/A,,2111,14066,D251,,FALSE,,W2R
484,distress,distressed,#N/A,5206,2671,,,,FALSE,,W2R
485,dndx,dnmx,#N/A,,3992,38499,D532,,FALSE,,W2R
486,dobbi,dobby,#N/A,,2318,,,,FALSE,,W2R
487,dobee,dobby,#N/A,,2318,,,,FALSE,,W2R
488,dobie,dobby,#N/A,,2318,,,,FALSE,,W2R
489,doby,dobby,#N/A,3,2318,,,,FALSE,,W2R
490,dokara,dhokra,#N/A,,41,,,,FALSE,,W2R
491,dokhara,dhokra,#N/A,,41,,,,FALSE,,W2R
492,dokhra,dhokra,dokhra,4,41,,,,FALSE,,W2R
493,dokhra,dhokra,#N/A,4,41,,,,FALSE,,W2R
494,dokra,dhokra,#N/A,69,41,,,,FALSE,,W2R
495,dorothy,dorothy,#N/A,1,1,27965,D630,,TRUE,,R2R
496,dpungree,dungaree,#N/A,,1130,492,D152,,FALSE,,W2R
497,draw strings,gym bags,#N/A,,,,,1,FALSE,,W2R
498,dreed,dresses,#N/A,,79789,352,D630,1,FALSE,,W2R
499,dress,dresses,#N/A,98726,79789,,,,FALSE,,R1 2 R2
500,dress fabric,dress materials,#N/A,,,,,,FALSE,,R1 2 R2
501,dress material,dress materials,#N/A,,,,,,FALSE,,R1 2 R2
502,dress materials,dress materials,#N/A,,,,,,TRUE,,R2R
503,dressberry,dressberry,#N/A,,,569037,D621,,TRUE,,R2R
504,dressbery,dressberry,#N/A,,,74894,D621,,FALSE,,W2R
505,dresse,dresses,#N/A,1,79789,,,,FALSE,,W2R
506,dressesfor,dresses,#N/A,,79789,50986,D622,,FALSE,,W2R
507,dressfor,dress,#N/A,,98726,102357,D621,,FALSE,,W2R
508,driftcat,driftcat,#N/A,,,11777,D613,,TRUE,,R2R
509,drops,earrings,#N/A,20107,67238,,,,FALSE,,R1 2 R2
510,drops and danglers,earrings,#N/A,,67238,,,,FALSE,,R1 2 R2
511,dubal,dual,#N/A,,4543,12055,D140,,FALSE,,W2R
512,duffel,gym bags,#N/A,383,,,,,FALSE,,R1 2 R2
513,duffel bags,gym bags,#N/A,,,,,,FALSE,,R1 2 R2
514,dulhan,dulhan,#N/A,715,715,69451,D450,,TRUE,,R2R
515,dungarees,dungarees,#N/A,3203,3203,,,,TRUE,,R2R
516,dungri,dungarees,#N/A,,3203,,,,FALSE,,W2R
517,dungris,dungaree,#N/A,,1130,894,D526,,FALSE,,W2R
518,dupatta,dupattas,#N/A,37600,5530,,,,FALSE,,R1 2 R2
519,dupattas,dupattas,#N/A,5530,5530,,,,TRUE,,R2R
520,duplicate,duplicate,#N/A,,,12025,D142,,TRUE,,R2R
521,duppat,dupattas,#N/A,,5530,16673,D130,,FALSE,,W2R
522,duppata,dupattas,#N/A,11,5530,,,,FALSE,,W2R
523,duppatad,dupattas,#N/A,,5530,11960,D133,,FALSE,,W2R
524,duppatas,dupattas,#N/A,,5530,,,,FALSE,,W2R
525,duppats,dupattas,#N/A,,5530,81612,D132,,FALSE,,W2R
526,duppatta,dupattas,#N/A,19,5530,,,,FALSE,,R1 2 R2
527,duppattaps,dupattas,#N/A,,5530,445,D131,,FALSE,,W2R
528,duppqtq,dupattas,#N/A,,5530,210,D123,,FALSE,,W2R
529,dxmx,dnmx,#N/A,,3992,23139,D252,,FALSE,,W2R
530,dxnm,dnmx,#N/A,,3992,14268,D250,,FALSE,,W2R
531,ear ring,earrings,ear ring,,67238,,,,FALSE,,R1 2 R2
532,ear ring,earrings,#N/A,,67238,,,,FALSE,,R1 2 R2
533,ear rings,earrings,#N/A,,67238,,,,FALSE,will be there if split in history,R1 2 R2
534,ear-ring,earrings,ear-ring,19,67238,,,,FALSE,,W2R
535,ear-ring,earrings,#N/A,19,67238,,,,FALSE,,W2R
536,ear-rings,earrings,#N/A,,67238,,,,FALSE,,W2R
537,eardrop,earrings,#N/A,,67238,,,,FALSE,,W2R
538,eardrops,earrings,#N/A,,67238,,,,FALSE,,W2R
539,earnings,earrings,#N/A,11,67238,36671,E655,,FALSE,,W2R
540,earphone,earphones,#N/A,18,83,18522,E615,,TRUE,,W2R
541,earphones,earphones,#N/A,83,83,15842,E615,,TRUE,,R2R
542,earring,earrings,#N/A,4915,67238,,,,FALSE,,R1 2 R2
543,earrings,earrings,earrings,67238,67238,,,,TRUE,,R2R
544,earrings,earrings,#N/A,67238,67238,,,,TRUE,,R2R
545,ebernon,ebernon,#N/A,,,13732,E165,,TRUE,,R2R
546,eerie,eri,eerie,4,22,,,1,FALSE,no idea how it is related to boxers,W2R
547,eerie,boxers,#N/A,4,12174,,,1,FALSE,no idea how it is related to boxers,W2R
548,ehinic,ethnic,#N/A,,326887,13356,E520,,FALSE,,R2R
549,ekkath,ikat,#N/A,,4018,15783,E230,,FALSE,,W2R
550,elderly,elderly,#N/A,13,13,11303,E436,,TRUE,,R2R
551,emboridary,embroidery,#N/A,,67045,15325,E516,,FALSE,,W2R
552,emboried,embroidery,#N/A,,67045,16171,E516,,FALSE,,W2R
553,embradary,embroidary,#N/A,,9,12632,E516,,FALSE,,W2R
554,embrodari,embroidery,#N/A,,67045,45067,E516,,FALSE,,W2R
555,embrodaried,embroidered,#N/A,,62278,13417,E516,,FALSE,,W2R
556,embrodoried,embroidery,#N/A,9,67045,15924,E516,,FALSE,,W2R
557,embrodri,embroidery,#N/A,,67045,17306,E516,,FALSE,,W2R
558,embroiding,embroidery,#N/A,,67045,20159,E516,,FALSE,,W2R
559,embroydari,embroidery,#N/A,,67045,18382,E516,,FALSE,,W2R
560,emroidary,embroidery,#N/A,,67045,13731,E563,,FALSE,,W2R
561,enamel,meenakari,#N/A,5918,1749,,,1,FALSE,both are open tokens and related to earrings,R1 2 R2
562,enthic,ethnic,#N/A,,326887,66956,E532,,FALSE,,W2R
563,enthnic,ethnic,#N/A,,326887,34337,E535,,FALSE,,W2R
564,envelope,clutches & wristlets,#N/A,403,,,,1,FALSE,,R1 2 R2
565,envelope clutch,clutches & wristlets,#N/A,,,,,,FALSE,,R1 2 R2
566,eomrn,eomrn,#N/A,,,30043,E565,1,TRUE,not sure what is this,R2R
567,erie,eri,erie,1,22,,,1,FALSE,,W2R
568,erie,boxers,#N/A,1,12174,,,1,FALSE,,W2R
569,ethentic,ethnic,#N/A,,326887,100065,E353,,FALSE,,W2R
570,ethnic top,kurtis,#N/A,,56222,,,,FALSE,,W2R
571,ethnictop,kurtis,ethnictop,,56222,,,,FALSE,,W2R
572,ethnictop,kurtas,#N/A,,70622,,,,FALSE,,W2R
573,ethnicware,ethnicwear,#N/A,,24,14070,E352,,FALSE,,W2R
574,ethntic,ethnic,#N/A,,326887,11347,E353,,FALSE,,W2R
575,evening bag,clutches,#N/A,,3666,,,,FALSE,,R1 2 R2
576,evening dress,gowns,evening dress,,8206,,,,FALSE,,R1 2 R2
577,evening dress,dresses,#N/A,,79789,,,,FALSE,,R1 2 R2
578,evening gown,gowns,#N/A,,8206,,,1,FALSE,,R1 2 R2
579,ewomen,women,#N/A,1,895690,16668,E550,,FALSE,,W2R
580,excee,excel,#N/A,14,100,11904,E200,,FALSE,,W2R
581,executive,work,#N/A,2,45097,,,,FALSE,"will show men perfumes if not converted, workwear coming as primary colour",R1 2 R2
582,executives,work,#N/A,,45097,,,,FALSE,"will show men perfumes if not converted, workwear coming as primary colour",R1 2 R2
583,exicutive,executive,#N/A,,2,15427,E223,,FALSE,,W2R
584,eyewear,sunglasses,eyewear,19303,15252,,,,FALSE,,R1 2 R2
585,eyewear,frames,#N/A,19303,4900,,,,FALSE,,R1 2 R2
586,eyewear frames,frames,#N/A,,4900,,,,FALSE,,R1 2 R2
587,eyewears,sunglasses,#N/A,,15252,,,,FALSE,,R1 2 R2
588,fabindia,fabindia,#N/A,2342,2342,40779,F153,,TRUE,,R2R
589,fabric,dress materials,#N/A,124674,,,,,FALSE,,R1 2 R2
590,faison,fashion,#N/A,,145455,15931,F250,,FALSE,,W2R
591,fancy,special occasion,fancy,1488,,,,,FALSE,,R1 2 R2
592,fancy,evening,#N/A,1488,35581,,,,FALSE,,R1 2 R2
593,fantes,pants,#N/A,,103686,1064,F532,,FALSE,,W2R
594,fasan,fashion,#N/A,,145455,13538,F250,,FALSE,,W2R
595,fashion jewellery,necklaces & pendants,fashion jewellery,,,,,1,FALSE,,R1 2 R2
596,fashion jewellery,necklaces,fashion jewellery,,27058,,,1,FALSE,,R1 2 R2
597,fashion jewellery,jewellery,fashion jewellery,,165164,,,,FALSE,is a category according to website,R1 2 R2
598,fashion jewellery,jewellery,#N/A,,165164,,,,FALSE,,R1 2 R2
599,fashion pin,brooches & pins,#N/A,,,,,,FALSE,,R1 2 R2
600,fashion pins,brooches & pins,#N/A,,,,,,FALSE,,R1 2 R2
601,fashion set,jewellery,#N/A,,165164,,,,FALSE,"fashion jewellery is a better match, shows both men and women categories for fashion accessories, brooches & pins, bracelets etc. Fashion jewellery sets is another match but only there for Women",R1 2 R2
602,fashion sets,jewellery,#N/A,,165164,,,,FALSE,"fashion jewellery is a better match, shows both men and women categories for fashion accessories, brooches & pins, bracelets etc. Fashion jewellery sets is another match but only there for Women",R1 2 R2
603,fashionable,evening,#N/A,1365,35581,,,,FALSE,,R1 2 R2
604,fashionjewellerysets,fashion jewellery sets,#N/A,17542,,1167168,F252,,FALSE,,R1 2 R2
605,fasteners,brooches & pins,#N/A,3,,,,,FALSE,,R1 2 R2
606,fastens,brooches & pins,#N/A,43,,,,,FALSE,,W2R
607,fation,fashion,#N/A,,145455,1921,F350,,FALSE,,W2R
608,feeding,maternity,#N/A,630,4922,,,,FALSE,,W2R
609,fenshi,fancy,#N/A,,1488,22333,F520,,FALSE,,W2R
610,festive,special occasion,#N/A,4992,,,,,FALSE,,R1 2 R2
611,filflop,flipflops,#N/A,,4356,14442,F414,,FALSE,,W2R
612,filpflop,flipflops,#N/A,,4356,82905,F414,,FALSE,,W2R
613,fishcut,fishcut,#N/A,1,1,12321,F230,,TRUE,,R2R
614,fitbit,smart watch,#N/A,,,12125,F313,,FALSE,,R1 2 R2
615,fitflop,flipflops,#N/A,10,4356,21297,F314,,FALSE,,W2R
616,fitflops,flipflops,#N/A,,4356,14813,F314,,FALSE,,W2R
617,flat,flats,flat,117363,15611,,,,FALSE,,R1 2 R2
618,flat,flats,#N/A,117363,15611,,,,FALSE,,R1 2 R2
619,flat sandals,flat sandals,#N/A,,,,,1,TRUE,,R2R
620,flatered,flattered,#N/A,,,16759,F436,,FALSE,,R2R
621,flats,flats,#N/A,15611,15611,,,,TRUE,,R2R
622,flip flops,flipflops,flip flops,,4356,,,1,TRUE,,R1 2 R2
623,flip flops,flipflops,#N/A,,4356,,,1,TRUE,,R1 2 R2
624,flip-flop,flipflops,#N/A,61,4356,,,,FALSE,,W2R
625,flip-flops,flipflops,#N/A,5946,4356,,,,FALSE,,W2R
626,flipflop,flipflops,flipflop,30,4356,,,,FALSE,,R1 2 R2
627,flipflop,flipflops,flipflop,30,4356,,,,FALSE,,R1 2 R2
628,flipflop,slippers,#N/A,30,12169,,,,FALSE,,R1 2 R2
629,flipflops,flipflops,flipflops,4356,4356,,,,FALSE,,R1 2 R2
630,flipflops,flipflops,#N/A,4356,4356,,,,FALSE,,R1 2 R2
631,flippers,slippers,#N/A,,12169,21230,F416,,FALSE,,R1 2 R2
632,floatride,floatride,#N/A,11,11,13663,F436,,TRUE,,R2R
633,flolar,floral,#N/A,,195958,26576,F446,,FALSE,,W2R
634,floppers,slippers,#N/A,,12169,11314,F416,,FALSE,,W2R
635,floran,floral,#N/A,,195958,12307,F465,,FALSE,,W2R
636,florar,floral,#N/A,,195958,19850,F466,,FALSE,,W2R
637,florocent,fluorescent,#N/A,,70,14201,F462,,FALSE,,W2R
638,flurocent,fluorescent,#N/A,,70,11739,F462,,TRUE,,W2R
639,flymachine,flying machine,#N/A,,,20667,F452,,TRUE,,W2R
640,fold over clutch,clutches & wristlets,#N/A,,,,,,FALSE,,R1 2 R2
641,folk,ethnic,#N/A,34,326887,,,,FALSE,,W2R
642,footwear,slippers,#N/A,109383,12169,,,1,FALSE,,W2R
643,footwers,footwear,#N/A,,109383,15526,F362,,FALSE,,W2R
644,forbaby,infants,#N/A,,16402,16813,F611,,FALSE,,W2R
645,forbmen,men,#N/A,,460796,45174,F615,,FALSE,,W2R
646,forboys,boys,#N/A,,78014,52014,F612,,FALSE,,W2R
647,forbwomen,women,#N/A,,895690,118609,F615,,FALSE,,W2R
648,forbwomens,women,#N/A,,895690,13342,F615,,FALSE,,W2R
649,forcwomen,women,#N/A,,895690,28328,F625,,FALSE,,W2R
650,foreign,foreign,#N/A,,,34464,F625,,TRUE,,R2R
651,forgirl,girls,#N/A,,101217,20379,F626,,FALSE,,W2R
652,forgirls,girls,#N/A,,101217,164366,F626,,FALSE,,W2R
653,forkids,kids,#N/A,,9193,38062,F623,,FALSE,,W2R
654,formal,work,#N/A,10981,45097,,,,FALSE,workwear coming as primary colour,R1 2 R2
655,formal wear,work,#N/A,,45097,,,,FALSE,workwear coming as primary colour,R2R
656,formals,work,#N/A,36,45097,,,,FALSE,"workwear coming as primary colour, formals getting mapped to formal shoes",R2R
657,formalwear,work,#N/A,3,45097,,,,FALSE,workwear coming as primary colour,R2R
658,fornmen,men,#N/A,,460796,17211,F655,,FALSE,,W2R
659,fornwomen,women,#N/A,,895690,59468,F655,,FALSE,,W2R
660,fortcollin,fortcollin,#N/A,,,24572,F632,,TRUE,,R2R
661,fortune,fortune,#N/A,59,59,12285,F635,,TRUE,not sure meaning,R2R
662,forvmen,men,#N/A,,460796,28831,F615,,FALSE,,W2R
663,forvwomen,women,#N/A,,895690,155253,F615,,FALSE,,W2R
664,forvwomens,women,#N/A,,895690,12072,F615,,FALSE,,W2R
665,forwoman,women,#N/A,,895690,88105,F655,,FALSE,,W2R
666,forwomen,women,#N/A,,895690,1024825,F655,,FALSE,,W2R
667,forwomens,women,#N/A,,895690,73759,F655,,FALSE,,W2R
668,frack,frocks,#N/A,,18579,,,,FALSE,,W2R
669,frak,frocks,#N/A,,18579,,,,FALSE,,W2R
670,frame,frames,frame,12160,4900,,,,FALSE,,R1 2 R2
671,frame,frames,#N/A,12160,4900,,,,FALSE,,R1 2 R2
672,freedel,freedel,#N/A,,,19553,F634,1,TRUE,,R2R
673,frock,frocks,#N/A,616,18579,,,,FALSE,,R1 2 R2
674,frockfor,frocks,#N/A,,18579,17220,F621,,FALSE,,W2R
675,frocksfor,frocks,#N/A,,18579,21809,F621,,FALSE,,W2R
676,frocksuit,frocksuit,#N/A,,,19932,F623,,TRUE,,R2R
677,frok,frocks,#N/A,,18579,,,,FALSE,,W2R
678,frokes,frocks,#N/A,,18579,101896,F622,,FALSE,,W2R
679,froks,frocks,#N/A,,18579,,,,FALSE,,W2R
680,froral,floral,#N/A,,195958,46583,F664,,FALSE,,W2R
681,fsports,sports,#N/A,,39492,26172,F216,,FALSE,,W2R
682,fulkari,phulkari,#N/A,,69,,,,FALSE,,W2R
683,fullhand,full sleeves,#N/A,,,173616,F453,,FALSE,,W2R
684,fullhands,full sleeves,#N/A,,,162642,F453,,FALSE,,W2R
685,fullneck,full neck,#N/A,,,13866,F452,,FALSE,,W2R
686,fullslevees,full sleeves,#N/A,,,12326,F424,,FALSE,,W2R
687,fullslive,full sleeves,#N/A,,,29115,F424,,FALSE,,W2R
688,fullslives,full sleeves,#N/A,,,28936,F424,,FALSE,,W2R
689,fulltshirt,full tshirts,#N/A,,,18538,F432,,FALSE,,W2R
690,fulsleev,full sleeves,#N/A,,,19040,F424,,FALSE,,W2R
691,fusion sets,fusion wear,#N/A,,,,,1,FALSE,,R1 2 R2
692,fusion wear,fusion wear,#N/A,,,,,,TRUE,,R2R
693,fusionset,fusion wear,#N/A,,,,,,FALSE,,R1 2 R2
694,fusionsets,fusion wear,#N/A,,,,,,FALSE,,R1 2 R2
695,fusionwear,fusion wear,#N/A,,,,,,FALSE,,R1 2 R2
696,fusionwear set,fusion wear,#N/A,,,,,,FALSE,,W2R
697,futsal,causal,#N/A,4,113,12209,F324,1,FALSE,,W2R
698,gadgets,gadgets,gadgets,320,320,,,1,TRUE,,R2R
699,gadgets,appliances,#N/A,320,59,,,,FALSE,,R1 2 R2
700,gaket,jacket,#N/A,,30445,23064,G230,,FALSE,,W2R
701,galosh,boots,#N/A,,6237,,,1,FALSE,,W2R
702,galoshe,boots,#N/A,,6237,,,1,FALSE,,W2R
703,gamble,gamble,#N/A,4,4,14850,G514,,TRUE,,R2R
704,ganji,bras,#N/A,,26980,,,1,FALSE,,W2R
705,garara,garara,#N/A,12,12,278622,G660,1,TRUE,,R2R
706,geggings,jeggings,#N/A,,16311,15411,G252,,FALSE,,W2R
707,geggins,jeggings,#N/A,,16311,14298,G252,,FALSE,,W2R
708,gemsuit,jumpsuit,#N/A,,4821,21037,G523,,FALSE,,W2R
709,geniun,genuine,#N/A,,23140,23890,G550,,FALSE,,W2R
710,gent,men,#N/A,5,460796,,,,FALSE,,W2R
711,gents,men,#N/A,40,460796,,,,FALSE,,R1 2 R2
712,geogertte,georgette,#N/A,,42430,19085,G263,,FALSE,,W2R
713,geoget,georgette,#N/A,,42430,14227,G230,,FALSE,,W2R
714,geograte,georgette,#N/A,,42430,13385,G263,,FALSE,,W2R
715,geogratte,georgette,#N/A,,42430,14292,G263,,FALSE,,W2R
716,geomentric,geometric,#N/A,,41986,26892,G553,,FALSE,,W2R
717,georgget,georgette,#N/A,,42430,20955,G623,,FALSE,,W2R
718,georjet,georgette,#N/A,,42430,51027,G623,,FALSE,,W2R
719,gerget,geogertte,#N/A,,,28731,G623,,FALSE,,W2R
720,ghaghar,ghagras,#N/A,,7081,,,,FALSE,,W2R
721,ghaghara,ghagras,#N/A,,7081,,,,FALSE,,W2R
722,ghagharas,ghagras,ghagharas,,7081,,,,FALSE,,W2R
723,ghagharas,skirts & ghagras,#N/A,,,,,,FALSE,,W2R
724,ghaghra,ghagras,ghaghra,1,7081,,,,FALSE,,W2R
725,ghaghra,skirts & ghagras,#N/A,1,,,,,FALSE,,W2R
726,ghaghras,ghagras,ghaghras,,7081,,,,FALSE,,R1 2 R2
727,ghaghras,skirts & ghagras,#N/A,,,,,,FALSE,,R1 2 R2
728,ghagra,ghagras,ghagra,85,7081,,,,FALSE,,R1 2 R2
729,ghagra,skirts & ghagras,#N/A,85,,,,,FALSE,,R1 2 R2
730,ghagras,ghagras,ghagras,7081,7081,,,,TRUE,,R1 2 R2
731,ghagras,skirts & ghagras,ghagras,7081,,,,,FALSE,,R1 2 R2
