p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
SLGC,digitaldc,Pune,Maharashtra,FH,20.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,51.0,LED TV 55 TO 64,87.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,29.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,12.0,LED TV 55 TO 64,12.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,5.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FH,2.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,180010,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,36.0,LED TV 55 TO 64,45.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,13.0
SLKO,digitaldc,Howrah,West Bengal,FH,27.0,LED TV 55 TO 64,43.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,18.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,43.0,LED TV 55 TO 64,48.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,14.0
SLLN,digitaldc,Siliguri,West Bengal,FH,16.0,LED TV 55 TO 64,15.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,5.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,2.0,LED TV 55 TO 64,5.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,180010,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,1.0
R278,digitaldc,Ranchi,Jharkhand,FH,5.0,LED TV 55 TO 64,13.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,3.0
S0CV,digitaldc,Rajpura,Punjab,FH,14.0,LED TV 55 TO 64,17.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,5.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,9.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,3.0
SACU,digitaldc,Nagpur,Maharashtra,FH,16.0,LED TV 55 TO 64,16.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,2.0
R201,digitaldc,Cuttack,Orissa,FH,17.0,LED TV 55 TO 64,20.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,5.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,13.0,LED TV 55 TO 64,13.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FH,97.0,LED TV 55 TO 64,108.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,58.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,21.0,LED TV 55 TO 64,26.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,4.0
SD78,digitaldc,Ernakulam,Kerala,FH,10.0,LED TV 55 TO 64,5.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,4.0
R810,digitaldc,Jaipur,Rajasthan,FH,16.0,LED TV 55 TO 64,20.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FH,20.0,LED TV 55 TO 64,53.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,18.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,23.0,LED TV 55 TO 64,44.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,11.0
S573,digitaldc,Raipur,Chattisgarh,FH,9.0,LED TV 55 TO 64,12.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,3.0
S597,digitaldc,Guwahati,Assam,FH,13.0,LED TV 55 TO 64,15.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,4.0
R396,digitaldc,Bangalore,Karnataka,FH,49.0,LED TV 55 TO 64,150.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,57.0
SJ48,digitaldc,Dharwad,Karnataka,FH,32.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,47.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410251,12-2024,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU7660,SAMSUNG 55 UHD SMART LED TV 55DU7660,kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,63.0,LED TV 55 TO 64,70.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,29.0
R396,digitaldc,Bangalore,Karnataka,FH,57.0,LED TV 55 TO 64,157.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,87.0
SLKO,digitaldc,Howrah,West Bengal,FH,29.0,LED TV 55 TO 64,45.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,14.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,35.0,LED TV 55 TO 64,39.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,16.0
SJ48,digitaldc,Dharwad,Karnataka,FH,18.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FH,25.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FH,16.0,LED TV 55 TO 64,19.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,10.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,54.0,LED TV 55 TO 64,71.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,22.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,28.0,LED TV 55 TO 64,34.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,14.0
S573,digitaldc,Raipur,Chattisgarh,FH,8.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,4.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,12.0,LED TV 55 TO 64,12.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,FH,5.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,834010,North 2,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,62.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,10.0,LED TV 55 TO 64,12.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,5.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,12.0,LED TV 55 TO 64,13.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,11.0
R201,digitaldc,Cuttack,Orissa,FH,19.0,LED TV 55 TO 64,22.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,7.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,2.0,LED TV 55 TO 64,3.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,180010,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,6.0
V014,digitaldc,Pune,Maharashtra,FH,14.0,LED TV 55 TO 64,45.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,19.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,8.0,LED TV 55 TO 64,8.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,4.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FH,1.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,180010,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,34.0,LED TV 55 TO 64,41.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,12.0
SE40,digitaldc,Hyderabad,Telangana,FH,107.0,LED TV 55 TO 64,116.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,60.0
SACU,digitaldc,Nagpur,Maharashtra,FH,7.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,7.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,22.0,LED TV 55 TO 64,25.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,12.0
S597,digitaldc,Guwahati,Assam,FH,8.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,5.0
SLLN,digitaldc,Siliguri,West Bengal,FH,15.0,LED TV 55 TO 64,13.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,5.0
R278,digitaldc,Ranchi,Jharkhand,FH,5.0,LED TV 55 TO 64,11.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,7.0
R810,digitaldc,Jaipur,Rajasthan,FH,15.0,LED TV 55 TO 64,18.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,5.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,71.0,LED TV 55 TO 64,73.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,34.0
SD78,digitaldc,Ernakulam,Kerala,FH,10.0,LED TV 55 TO 64,6.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410289,12-2024,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55Q60D,SAMSUNG 55 QLED SMART LED TV 55Q60D,kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410248,12-2024,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DUE70B,SAMSUNG 55 UHD SMART LED TV 55DUE70B,NA,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410248,12-2024,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DUE70B,SAMSUNG 55 UHD SMART LED TV 55DUE70B,NA,NA,1.0
R278,digitaldc,Ranchi,Jharkhand,FH,6.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,18.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,0.0,LED TV 55 TO 64,4.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,180010,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,5.0
SD78,digitaldc,Ernakulam,Kerala,FH,8.0,LED TV 55 TO 64,6.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,24.0,LED TV 55 TO 64,33.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,46.0
S0IC,digitaldc,Hosakote,Karnataka,FH,42.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,9.0,LED TV 55 TO 64,11.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,12.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,7.0,LED TV 55 TO 64,7.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,8.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,53.0,LED TV 55 TO 64,59.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,72.0
SLKO,digitaldc,Howrah,West Bengal,FH,23.0,LED TV 55 TO 64,33.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,35.0
S597,digitaldc,Guwahati,Assam,FH,8.0,LED TV 55 TO 64,11.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,7.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,25.0,LED TV 55 TO 64,34.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,30.0
SLLN,digitaldc,Siliguri,West Bengal,FH,14.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,20.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,24.0,LED TV 55 TO 64,27.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,33.0
SJ48,digitaldc,Dharwad,Karnataka,FH,25.0,LED TV 55 TO 64,0.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,98.0,LED TV 55 TO 64,114.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,122.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,10.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,19.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,46.0,LED TV 55 TO 64,54.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,50.0
S573,digitaldc,Raipur,Chattisgarh,FH,6.0,LED TV 55 TO 64,10.0,Samsung,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20241201,active,494410249,12-2024,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SAMSUNG 55DU8300,SAMSUNG 55 UHD SMART LED TV 55DU8300,kvi,NA,13.0
